['Seagrams Berries', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Black Cherry Fizz', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Calypso Colada', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Escapes Mango', '11oz Btl', '', '3.49-4pk', '20.94']
['Seagrams Escapes Sangria', '11oz Btl', '', '3.49-4pk', '20.94']
['Seagrams Escapes Variety Pack', '12oz Btl', '', '9.99', '19.98']
['Seagrams Fuzzy Navel', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Jamaican Me Happy', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Margarita', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Orange Pineap Bahama Mama', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Seagrams Smooth Variety Pack', '12oz Btl', '', '12.99', '25.98']
['Seagrams Strawberry Daiquiri', '12oz Btl', '1.29', '3.49-4pk', '20.94']
['Coopers Best Extra Stout', '12oz Btl', '1.99', '10.99', '43.96']
['Coopers Lager', '12oz Btl', '1.99', '10.99', '43.96']
['Coopers Original Pale Ale', '12oz Btl', '1.99', '10.99', '43.96']
['Coopers Sparkling Ale', '12oz Btl', '1.99', '10.99', '43.96']
['Foster\xa1\xa6s Lager (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['James Boag\xa1\xa6s Premium Lager', '12oz Btl', '1.99', '8.99', '35.96']
['Eggenberg Dopplebock Dunkel', '11oz Btl', '4.99', '16.99-4\x01', '\x0201.94']
['Eggenberg Mac Queen\xa1\xa6s Nessie', '11oz Btl', '3.99', '', '']
['Eggenberg Urbock 23', '12oz Btl', '3.99', '14.99-4pk', '89.94']
['Gosser Dark Lager', '12oz Btl', '2.79', '10.99', '43.96']
['Gosser Lager', '12oz Btl', '2.79', '10.99', '43.96']
['Samichlaus Bier', '11oz Btl', '5.99', '19.99-4\x01', '\x0219.94']
['Schlagl Doppel Bock', '16.9oz Btl', '3.99', '', '']
['Schlagl Urquell', '16.9oz Btl', '2.99', '', '']
['Stiegl Goldbrau Lager', '11oz Btl', '1.99', '8.99', '35.96']
['Stiegl Goldbrau Lager', '16.9oz Btl', '2.29', '', '']
['Achouffe Houblon Chouffe IPA', '750ml Btl', '10.99', '', '']
['Achouffe La Chouffe', '750ml Btl', '10.49', '', '']
['Achouffe La Chouffe', '330ml Btl', '5.99', '', '']
['Achouffe McChouffe', '750ml Btl', '10.49', '', '']
['Adriaen Brouwer Dark Gold Ale', '750ml Btl', '7.99', '', '']
['Af igem Blond', '12oz Btl', '1.99', '10.99', '43.96']
['Af igem Dubbel', '750ml Btl', '7.99', '', '']
['Af igem Noel', '750ml Btl', '6.99', '', '']
['Alvinne Podge', '11oz Btl', '4.99', '', '']
['Bavik Premium Pilsner', '12oz Can', '1.99', '9.49', '37.96']
['Bavik Premium Pilsner', '11oz Btl', '1.99', '10.49', '41.96']
['Biere du Boucanier Golden', '11oz Btl', '5.99', '15.99-4pk', '95.94']
['Biere du Boucanier Golden', '750ml Btl', '10.99', '', '']
['Bornem Double Abbey Ale', '750ml Btl', '9.99', '', '']
['Brasserie de Silly Scotch Silly', '11oz Btl', '3.99', '14.99-4pk', '89.94']
['Brasserie des Rocs Grand Cru', '11oz Btl', '4.99', '16.99-4\x01', '\x0201.94']
['Brouwerij De Musketiers Antigoon', '750ml Btl', '10.99', '', '']
['Cherish Kriek', '8oz Btl', '2.99', '', '61.99']
['Cherish Raspberry', '8oz Btl', '2.99', '', '']
['Chimay Cinq Cents White Triple', '750ml Btl', '10.99', '', '']
['Chimay Cinq Cents White Triple', '11oz Btl', '4.99', '17.49-4\x01', '\x0204.94']
['Chimay Gift w/ Glass', 'Gift', '19.99', '', '']
['Chimay Grande Reserve Blue', '11oz Btl', '5.99', '18.99-4\x01', '\x0213.94']
['Chimay Grande Reserve Blue', '750ml Btl', '10.99', '', '']
['Chimay Premiere Red', '750ml Btl', '10.99', '', '']
['Chimay Premiere Red', '11oz Btl', '4.99', '16.49-4pk', '98.94']
['Corsendonk Abbey Brown Ale', '750ml Btl', '10.49', '', '']
['Corsendonk Abbey Brown Ale', '11oz Btl', '4.99', '13.99-4pk', '83.94']
['Corsendonk Abbey Pale Ale', '11oz Btl', '4.99', '13.99-4pk', '83.94']
['Corsendonk Abbey Pale Ale', '750ml Btl', '10.49', '', '']
['De Dolle Oerbier', '11.2oz Btl', '5.99', '', '']
['De Koninck Amber Ale', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['De Proef Monstre Rouge', '750ml Btl', '7.99', '', '']
['De Ranke Pere Noel', '11oz Btl', '4.49', '', '']
['Delirium Nocturnum', '750ml Btl', '9.99', '', '']
['Delirium Nocturnum', '11oz Btl', '4.99', '15.98-4pk', '95.88']
['Delirium Noel', '750ml Btl', '', 'Seasonal', '']
['Delirium Tremens', '11oz Btl', '4.99', '15.99-4pk', '95.94']
['Delirium Tremens', '750ml Btl', '9.99', '', '']
['Duchesse De Bourgogne', '11oz Btl', '5.99', '19.99-4\x01', '\x0219.94']
['Duchesse De Bourgogne', '750ml Btl', '12.99', '', '']
['Dupont Foret Saison Organic Ale', '750ml Btl', '9.99', '', '']
['Dupont Saison Dupont Ale', '750ml Btl', '8.99', '', '']
['Dupont Saison Dupont Ale', '11oz Btl', '4.49', '15.99-4pk', '95.94']
['Duvel 11oz - 4 pack w/ glass', 'Gift', '16.99', '', '']
['Duvel Belgian Ale', '12oz Btl', '3.99', '14.99-4pk', '89.94']
['Duvel Belgian-Ale', '750ml Btl', '11.99', '', '']
['Floris Apple', '11oz Btl', '4.99', '17.99-4\x01', '\x0207.94']
['Floris Framboise', '11oz Btl', '4.99', '17.99-4\x01', '\x0207.94']
['Fruli Strawberry Beer', '8oz Btl', '3.99', '10.99-4pk', '65.94']
['Geants Noel des Geants', '11oz Btl', '3.99', '', '']
['Gouden Carolus Classic', '750ml Btl', '8.99', '', '']
['Gouden Carolus Noel', '750ml Btl', '', 'Seasonal', '']
['Gouden Carolus Tripel', '750ml Btl', '8.99', '', '']
['Gouden Carolus Tripel', '11oz Btl', '4.99', '16.99-4\x01', '\x0201.94']
['Gouden Carolus Van De Keizer Red', '750ml Btl', '10.99', '', '']
['Green\xa1\xa6s Gluten Free Discovery', '16.9oz Btl', '5.99', '', '']
['Green\xa1\xa6s Gluten Free Endeavor', '16.9oz Btl', '5.99', '', '']
['Green\xa1\xa6s Gluten Free Quest', '16.9oz Btl', '5.99', '', '']
['Grimbergen Blonde', '12oz Btl', '2.49', '13.99', '55.96']
['Grimbergen Double Dark', '12oz Btl', '2.49', '13.99', '55.96']
['Gulden Draak Dark Tripel', '750ml Btl', '12.99', '', '']
['Gulden Draak Dark Tripel', '11oz Btl', '4.49', '16.99-4\x01', '\x0201.94']
['Hoegaarden Wit Blanche', '12oz Btl', '1.69', '6.99', '27.96']
['Kapittel Belgian Sampler', '11oz Btl', '', '15.99-4pk', '95.94']
['Kasteel Brown', '12oz Btl', '4.49', '15.99-4pk', '95.94']
['Kasteel Brown', '25oz Btl', '8.49', '', '']
['Kasteel Rouge', '11oz Btl', '4.99', '14.99-4pk', '89.94']
['Kasteel Triple', '750ml Btl', '8.79', '', '']
['Kwak Belgian Ale', '750ml Btl', '11.99', '', '']
['Lefebvre Blanche de Bruxelles', '11oz Btl', '2.99', '8.99-4pk', '53.94']
['Leffe Blonde', '12oz Btl', '1.79', '7.49', '29.96']
['Liefmans Cuvee Brut', '750ml Btl', '9.99', '', '']
['Liefmans Fruitesse', '750ml Btl', '8.99', '', '']
['Liefmans Goudenband', '750ml Btl', '10.49', '', '']
['Lindeman\xa1\xa6s Cassis Lambic', '750ml Btl', '8.99', '', '']
['Lindeman\xa1\xa6s Framboise', '750ml Btl', '8.99', '', '']
['Lindeman\xa1\xa6s Gueuze Cuvee Rene', '25.4oz Btl', '10.99', '', '']
['Lindeman\xa1\xa6s Kriek', '750ml Btl', '8.99', '', '']
['Lindeman\xa1\xa6s Peche', '750ml Btl', '8.99', '', '']
['Lindeman\xa1\xa6s Pomme', '750ml Btl', '8.99', '', '']
['Lindeman\xa1\xa6s Pomme', '12oz Btl', '5.99', '', '']
['Lucifer Golden Ale', '750ml Btl', '8.79', '', '']
['Malheur 10', '750ml Btl', '11.99', '', '']
['Malheur 12', '750ml Btl', '11.99', '', '']
['Maredsous Blonde', '750ml Btl', '9.99', '', '']
['Maredsous Brune', '750ml Btl', '10.99', '', '']
['Maredsous Tripel', '11oz Btl', '3.99', '13.49-4pk', '80.94']
['Maredsous Tripel', '750ml Btl', '10.99', '', '']
['Martens Pilsener', '16.9oz Btl', '1.79', '4.99-4pk', '29.94']
['Oud Beersel Framboise', '750ml Btl', '8.99', '', '']
['Oud Beersel Oude Geuze Vieille', '750ml Btl', '8.99', '', '']
['Palm Ale', '12oz Btl', '2.29', '8.99', '35.96']
['Petrus Blond', '11oz Btl', '3.99', '14.99-4pk', '89.94']
['Petrus Golden Tripel', '750ml Btl', '7.99', '', '']
['Petrus Oud Bruin', '11oz Btl', '4.99', '12.99-4pk', '77.94']
['Piraat Ale', '11oz Btl', '4.99', '13.99-4pk', '83.94']
['Piraat Ale', '750ml Btl', '11.99', '', '']
['Rochefort 10 Trappist Ale', '11oz Btl', '8.99', '', '']
['Rochefort 8 Trappist Ale', '11oz Btl', '6.99', '', '']
['Rodenbach Grand Cru', '750ml Btl', '9.99', '', '']
['Scaldis Belgian Ale', '8oz Btl', '4.49', '15.99-4pk', '95.94']
['Scaldis Refermentee', '25.4oz Btl', '13.49', '', '']
['St Bernardus Abt 12', '750ml Btl', '11.99', '', '']
['St Bernardus Abt 12', '12oz Btl', '5.99', '16.99-4\x01', '\x0201.94']
['St Feuillien Brune', '750ml Btl', '10.99', '', '']
['St Louis Framboise Lambic', '750ml Btl', '10.99', '', '']
['St Louis Kriek Lambic', '12oz Btl', '5.99', '', '']
['St Louis Peche Lambic', '12oz Btl', '5.99', '', '']
['St Martin Blonde', '11oz Btl', '4.99', '17.99-4\x01', '\x0207.94']
['St Sebastiaan Dark', '18oz Btl', '8.79', '', '']
['St Sebastiaan Golden Ale', '18oz Btl', '8.79', '', '']
['Steenbrugge Dubbel Bruin', '750ml Btl', '8.99', '', '']
['Steenbrugge Tripel', '750ml Btl', '8.99', '', '']
['Steenbrugge Wit-Blanche', '750ml Btl', '8.99', '', '']
['Stella Artois', '22oz Btl', '2.99', '', '']
['Stella Artois', '15oz Can', '', '6.49-4pk', '38.94']
['Stella Artois (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Sterkens Hoogstraten Poorter', '750ml Btl', '7.99', '', '']
['Sterkens White Ale', '12oz Btl', '2.49', '8.99-4pk', '53.94']
['Straffe Hendrik Blonde', '11oz Btl', '5.99', '16.99-4\x01', '\x0201.94']
['Timmermans Framboise', '11oz Btl', '4.99', '', '']
['Tripel Karmeliet', '12oz Btl', '4.99', '16.99-4\x01', '\x0201.94']
['Troubadour Blonde 4pk', '11oz Btl', '4.29', '15.99-4pk', '95.94']
['Troubadour Obscura Stout', '11oz Btl', '4.99', '13.99-4pk', '83.94']
['Urthel Samaranth 12 Quadrium', '750ml Btl', '11.99', '', '']
['Van Steenberge Belgian Ale Sampler', '11oz Btl', '', '17.99', '71.96']
['Westmalle Tripel Trappist Ale', '750ml Btl', '12.99', '', '']
['Witches\xa1\xa6 Brew Golden Ale', '750ml Btl', '10.99', '', '']
['Wittekerke Belgian Ale White', '12oz Can', '2.29', '8.99', '35.96']
['Wittekerke Rose', '8oz Can', '2.99', '11.99', '47.96']
['Alexander Keith\xa1\xa6s Brown Ale', '12oz Btl', '1.79', '6.99', '27.96']
['Alexander Keith\xa1\xa6s Pale Ale', '12oz Btl', '1.79', '6.99', '27.96']
['Dieu du Ciel Derniere Volonte', '11oz Btl', '8.99', '', '']
['Dieu du Ciel Peche Mortel', '11oz Btl', '10.99', '', '']
['Dieu du Ciel Solstice d\xa1\xa6Hiver', '12oz Btl', '5.99', '', '']
['Labatt Blue (12pk-10.99)', '12oz Btl', '1.29', '5.49', '21.96']
['Molson Canadian (12pk-9.99)', '12oz Btl', '1.29', '4.99', '19.96']
['Molson Golden (12pk-9.99)', '12oz Btl', '1.29', '4.99', '19.96']
['Molson Ice (12pk-9.99)', '12oz Btl', '1.29', '4.99', '19.96']
['Molson X X X', '12oz Btl', '1.49', '5.49', '21.96']
['Moosehead (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['Moosehead Light Lime', '12oz Btl', '', '11.99', '23.98']
['St Ambroise Apricot Wheat Ale', '12oz Btl', '2.49', '8.99-4pk', '53.94']
['St Ambroise Oatmeal Stout', '12oz Btl', '2.49', '8.99-4pk', '53.94']
['Unibroue - Blanche De Chambly', '12oz Btl', '2.49', '7.99-4pk', '47.94']
['Unibroue - Don de Dieu', '750ml Btl', '7.99', '', '']
['Unibroue - Don de Dieu', '12oz Btl', '2.99', '9.99-4pk', '59.94']
['Unibroue - Ephemere', '12oz Btl', '2.99', '7.99-4pk', '47.94']
['Unibroue - Ephemere', '750ml Btl', '6.99', '', '']
['Unibroue - La Fin Du Monde', '750ml Btl', '7.99', '', '']
['Unibroue - La Fin Du Monde', '12oz Btl', '2.99', '9.99-4pk', '59.94']
['Unibroue - Maudite', '12oz Btl', '2.99', '9.99-4pk', '59.94']
['Unibroue - Maudite', '750ml Btl', '7.99', '', '']
['Unibroue - Terrible', '750ml Btl', '8.49', '', '']
['Unibroue - Trois Pistoles', '750ml Btl', '7.99', '', '']
['Unibroue - Trois Pistoles', '12oz Btl', '2.99', '9.99-4pk', '59.94']
['Tsingtao (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Tsingtao Pure Draft', '12oz Btl', '1.49', '6.99', '27.96']
['Yanjing Golden Ale', '12oz Btl', '1.49', '7.99', '31.96']
['B.B. Burgerbrau', '12oz Btl', '1.79', '9.49', '37.96']
['Baltika #3 Classic', '16oz Btl', '1.99', '', '']
['Baltika #5 Gold', '16.9oz Btl', '1.99', '', '']
['Baltika #6 Porter', '16oz Btl', '1.99', '', '']
['Baltika #7 Export', '16.9oz Btl', '1.99', '', '']
['Baltika #8 Wheat', '16.9oz Btl', '1.99', '', '']
['Baltika #9 Extra', '16oz Btl', '1.99', '', '']
['Czechvar', '12oz Btl', '1.99', '7.99', '31.96']
['Efes Pilsener', '12oz Btl', '1.99', '10.99', '43.96']
['Golden Pheasant', '12oz Btl', '2.49', '11.99', '47.96']
['Pilsner Urquell', '16oz Can', '1.79', '6.99-4pk', '41.94']
['Pilsner Urquell (12pk-12.49)', '12oz Btl', '1.49', '6.99', '24.98']
['Staropramen', '12oz Btl', '1.79', '8.49', '33.96']
['Svyturys Ekstra', '16.9oz Btl', '2.29', '11.99', '47.96']
['Svyturys Ekstra Draught', '16.9oz Btl', '2.29', '8.99-4pk', '53.94']
['Zatec Bright Lager', '16.9oz Btl', '3.99', '', '']
['Abbot Ale Draught', '15oz Can', '2.49', '9.49-4pk', '56.94']
['Bass Ale (12pk-11.99)', '12oz Btl', '1.49', '6.99', '23.98']
['Bateman\xa1\xa6s Triple XB', '16.9oz Btl', '5.99', '', '']
['Black Sheep Ale', '16.9oz Btl', '4.79', '', '']
['Black Sheep Monty Python HolyGrail', '12oz Btl', '1.99', '8.99', '35.96']
['Boddingtons Pub Ale', '16oz Can', '1.79', '6.49-4pk', '38.94']
['Coniston Bluebird Bitter', '16.9oz Btl', '5.99', '', '']
['Criminally Bad Elf Ale', '500ml Btl', '6.99', '', '']
['Fuller\xa1\xa6s ESB', '12oz Btl', '1.99', '9.99', '39.96']
['Fuller\xa1\xa6s London Porter', '12oz Btl', '1.99', '9.99', '39.96']
['Fuller\xa1\xa6s London Pride', '16.9oz Btl', '3.49', '', '']
['Fuller\xa1\xa6s London Pride', '12oz Btl', '1.99', '9.99', '39.96']
['Fuller\xa1\xa6s Vintage Ale', '16.9oz Btl', '7.99', '', '']
['Insanely Bad Elf', '11oz Btl', '3.99', '', '']
['Newcastle Brown Ale', '12oz Btl', '', '', '23.99']
['Newcastle Brown Ale (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Newcastle Brown Ale', '19oz Btl', '2.79', '', '']
['Old Speckled Hen', '12oz Btl', '1.99', '9.99', '39.96']
['Olde Suffolk English Ale', '16oz Btl', '4.99', '', '']
['Pickled Santa', '500ml Btl', '4.99', '', '']
['Samuel Smith\xa1\xa6s Gift Pack w/glass', 'Gift', '9.99', '', '']
['Samuel Smith\xa1\xa6s Imperial Stout', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Imperial Stout', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s India Ale', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s India Ale', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Nut Brown Ale', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s Nut Brown Ale', '12oz Btl', '3.29', '8.49-4pk', '50.94']
['Samuel Smith\xa1\xa6s Oatmeal Stout', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Oatmeal Stout', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s Organic Ale', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s Organic Ale', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Organic Cherry', '18oz Btl', '4.99', '', '']
['Samuel Smith\xa1\xa6s Organic Cider', '18oz Btl', '4.29', '', '']
['Samuel Smith\xa1\xa6s Organic Lager', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s Organic Lager', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Organic Raspberry', '18oz Btl', '4.99', '', '']
['Samuel Smith\xa1\xa6s Organic Strawberry', '18oz Btl', '4.99', '', '']
['Samuel Smith\xa1\xa6s Pale Ale', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Pure Brewed Lager', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Samuel Smith\xa1\xa6s Taddy Porter', '18oz Btl', '3.79', '', '']
['Samuel Smith\xa1\xa6s Taddy Porter', '12oz Btl', '3.29', '8.99-4pk', '53.94']
['Seriously Bad Elf Ale', '18oz Btl', '5.99', '', '']
['St Peter\xa1\xa6s Cream Stout', '16.9oz Btl', '4.49', '', '']
['St Peter\xa1\xa6s Old Style Porter', '16.9oz Btl', '4.49', '', '']
['St Peter\xa1\xa6s Organic English Ale', '16.9oz Btl', '4.49', '', '']
['Tetley\xa1\xa6s English Ale Draught', '15oz Can', '1.99', '7.49-4pk', '44.94']
['Very Bad Elf Ale', '18oz Btl', '4.99', '', '']
['Warm Welcome Ale', '500ml Btl', '4.99', '', '']
['Wells Banana Bread Beer', '11oz Btl', '3.29', '7.99-4pk', '47.94']
['Wells Banana Bread Beer', '500ml Btl', '4.99', '', '']
['Wells Bombardier', '500ml Btl', '4.29', '', '']
['Wychwood Fiddler\xa1\xa6s Elbow', '16.9oz Btl', '4.49', '', '']
['Wychwood Hobgoblin', '16.9oz Btl', '4.49', '', '']
['Wychwood Hobgoblin', '12oz Btl', '2.49', '8.99', '35.96']
['Wychwood Scarecrow', '16.9oz Btl', '4.49', '', '']
['Youngs Double Chocolate Stout', '16.9oz Btl', '3.79', '', '']
['Youngs Double Chocolate Stout', '12oz Btl', '2.49', '6.99-4pk', '41.94']
['Youngs Double Chocolate Stout', '15oz Can', '2.79', '9.99-4pk', '59.94']
['Fischer Amber', '12oz Btl', '1.99', '9.99', '39.96']
['Grain d\xa1\xa6Orge Belzebuth', '8oz Btl', '4.99', '11.99-3pk', '59.95']
['Kronenbourg 1664', '12oz Btl', '1.59', '8.99', '35.96']
['Aecht Schlenkerla Helles Lagerbier', '16.9oz Btl', '4.99', '', '']
['Aecht Schlenkerla Rauchbier Marzen', '500ml Btl', '4.29', '', '']
['Aecht Schlenkerla Rauchbier Wiezen', '16.9oz Btl', '4.29', '', '']
['Augustiner Brau Munich Light', '12oz Btl', '2.49', '10.99', '43.96']
['Ayinger Altbairisch Dunkel', '16.9oz Btl', '3.49', '', '']
['Ayinger Brau-Weisse', '12oz Btl', '3.29', '9.99-4pk', '59.94']
['Ayinger Brau-Weisse', '16.9oz Btl', '3.49', '', '59.99-20pk']
['Ayinger Celebrator Doppelbock', '12oz Btl', '3.29', '11.99-4pk', '71.94']
['Ayinger Jahrhundert-Bier', '16.9oz Btl', '3.49', '', '59.99-20pk']
['Ayinger Ur Weisse', '16.9oz Btl', '3.49', '', '59.99-20pk']
['Beck\xa1\xa6s (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['Beck\xa1\xa6s Dark (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['Beck\xa1\xa6s Oktoberfest', '12oz Btl', '', 'Seasonal', '']
['Beck\xa1\xa6s Premier Light (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['Bitburger Premium Pilsner', '12oz Btl', '1.49', '7.99', '31.96']
['Bitburger Premium Pilsner', '16oz Can', '1.49', '4.79-4pk', '28.74']
['Bitburger Premium Pilsner', '5L Keg', '23.99', '', '']
['DAB Original (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Einbecker Mai Ur Bock', '12oz Btl', '2.49', '12.99', '51.96']
['Einbecker Ur Bock Dunkel', '12oz Btl', '2.49', '12.99', '51.96']
['EKU 28', '12oz Btl', '2.99', '17.99', '71.96']
['Erdinger Weissbier', '12oz Btl', '1.99', '9.99', '39.96']
['Erdinger Weissbier', '16oz Btl', '2.99', '', '']
['Erdinger Weissbier Dunkel', '16oz Btl', '2.79', '', '']
['Erdinger Weissbier Kristallklar', '16oz Btl', '2.99', '', '32.99-12pk']
['Gaffel Kolsch', '12oz Btl', '2.49', '9.99', '39.96']
['Hacker Pschorr Dunkel Weisse', '12oz Btl', '1.79', '8.99', '35.96']
['Hacker Pschorr Munichener Gold', '12oz Btl', '1.79', '8.99', '35.96']
['Hacker Pschorr Oktoberfest', '12oz Btl', '', 'Seasonal', '']
['Hacker Pschorr Weisse', '12oz Btl', '1.79', '8.99', '35.96']
['Jever Pilsener', '12oz Btl', '1.99', '8.49', '33.96']
['Konig Ludwig Hefe-weisse', '12oz Btl', '2.29', '8.99', '35.96']
['Konig Pilsner', '12oz Btl', '1.79', '6.99', '27.96']
['Kostritzer Schwarzbier', '12oz Btl', '1.99', '8.99', '35.96']
['Lowenbrau Original (12pk-13.49)', '12oz Btl', '1.49', '6.99', '26.98']
['Monchshof Schwarzbier', '16.9oz Btl', '4.99', '', '']
['Paulaner Hefe Weizen', '16.9oz Btl', '2.49', '', '']
['Paulaner Hefe Weizen (12pk-15.99)', '12oz Btl', '1.99', '8.99', '31.98']
['Paulaner Oktoberfest', '12oz Btl', '', 'Seasonal', '']
['Paulaner Original Munich Lager', '12oz Btl', '1.99', '8.99', '35.96']
['Paulaner Salvator Doppel Bock', '16.9oz Btl', '3.79', '', '']
['Paulaner Salvator Doppel Bock', '12oz Btl', '1.99', '8.99', '35.96']
['Reissdorf Kolsch', '16.9oz Btl', '3.49', '', '']
['Reissdorf Kolsch', '11oz Btl', '3.49', '11.49-4pk', '68.94']
['Schneider Aventinus Wheat Doppel', '16.9oz Btl', '4.29', '', '69.99-20pk']
['Schneider Brooklyner Hopfen-Weisse', '16.9oz Btl', '4.29', '', '']
['Schneider Weisse (Original)', '16.9oz Btl', '3.49', '', '65.99-20pk']
['Schneider Wiesen Edel-Weisse', '16.9oz Btl', '3.99', '', '']
['Spaten Franziskaner Gift Pack', 'Gift', '14.99', '', '']
['Spaten Franziskaner Hefe-Weis Dark', '16.9oz Btl', '1.99', '', '35.99-20pk']
['Spaten Franziskaner Hefe-Weisse (12pk-15.99)', '12oz Btl', '1.49', '7.49', '29.96']
['Spaten Franziskaner Hefe-Weisse', '16.9oz Btl', '1.99', '', '35.99-20pk']
['Spaten Lager (12pk-13.99)', '12oz Btl', '1.49', '7.49', '27.98']
['Spaten Munchen Dunkel', '12oz Btl', '1.49', '7.49', '29.96']
['Spaten Oktoberfest Ur Marzen', '12oz Btl', '', 'Seasonal', '']
['Spaten Optimator', '12oz Btl', '1.49', '7.49', '29.96']
['Spaten-Franziskaner Variety Pack', '12oz Btl', '', '12.99', '25.98']
['St Pauli Girl (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['Uerige Altbier', '11oz Btl', '4.99', '', '']
['Warsteiner Premium Dunkel (12pk-11.99)', '12oz Btl', '1.49', '6.99', '23.98']
['Warsteiner Premium Verum (12pk-11.99)', '12oz Btl', '1.49', '6.99', '23.98']
['Warsteiner Premium Verum', '12oz Can', '', '', '21.99']
['Weihenstephaner Festbier', '12oz Btl', '1.99', '9.99', '39.96']
['Weihenstephaner Hefe Weissbier', '16oz Btl', '2.99', '', '54.99-20pk']
['Weihenstephaner Hefe Weissbier', '12oz Btl', '1.99', '8.99', '35.96']
['Weihenstephaner HefeWeissbier Dark', '16oz Btl', '2.99', '', '']
['Weihenstephaner Korbinian', '16.9oz Btl', '2.99', '', '']
['Weihenstephaner Kristall Weissbier', '16oz Btl', '2.99', '', '54.99-20pk']
['Weihenstephaner Original', '16oz Btl', '2.99', '', '']
['Weihenstephaner Original', '12oz Btl', '1.99', '8.99', '35.96']
['Weihenstephaner Vitus', '16.9oz Btl', '2.99', '', '']
['Wurzburger Hofbrau Premium Pilsner', '12oz Btl', '1.99', '9.99', '39.96']
['Wurzburger Jul. Echter Dunkel', '16.9oz Btl', '3.49', '14.49-4pk', '57.96']
['Wurzburger Jul. Echter Hefe-Weiss', '16.9oz Btl', '3.49', '13.99-4pk', '55.96']
['Mythos Hellenic Lager', '12oz Btl', '2.29', '8.99', '35.96']
['King sher Lager', '12oz Btl', '1.49', '7.49', '29.96']
['Taj Mahal', '22oz Btl', '2.99', '', '']
['Guinness Black Lager', '12oz Btl', '1.79', '5.99', '23.96']
['Guinness Draught (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Guinness Extra Stout (12pk-12.99)', '12oz Btl', '1.79', '7.49', '25.98']
['Guinness Extra Stout', '22oz Btl', '2.79', '', '']
['Guinness Foreign Extra Stout', '12oz Btl', '2.99', '8.49-4pk', '50.94']
['Harp Lager (12pk-10.99)', '12oz Btl', '1.49', '5.99', '21.98']
['Murphy\xa1\xa6s Irish Red Beer', '12oz Btl', '1.49', '7.49', '29.96']
['Murphy\xa1\xa6s Irish Stout Draught', '16oz Can', '2.49', '6.99-4pk', '41.94']
['O\xa1\xa6Hara\xa1\xa6s Irish Red', '12oz Btl', '2.29', '8.49-4pk', '50.94']
['O\xa1\xa6Hara\xa1\xa6s Irish Stout', '12oz Btl', '2.29', '8.49-4pk', '50.94']
['Smithwick\xa1\xa6s Irish Ale (12pk-13.99)', '12oz Btl', '1.79', '6.99', '27.96']
['Wexford Irish Cream Ale', '16oz Can', '2.59', '9.49-4pk', '56.94']
['Almaza (Lebanon)', '12oz Btl', '1.99', '7.99', '31.96']
['Moretti Beer', '12oz Btl', '1.49', '7.99', '31.96']
['Moretti La Rossa', '12oz Btl', '1.49', '7.99', '31.96']
['Peroni Nastro Azzurro (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Asahi Super Dry', '12oz Btl', '1.49', '7.99', '31.96']
['Hitachino Nest Classic Ale', '11oz Btl', '4.99', '', '']
['Hitachino Nest White Ale', '22oz Btl', '10.49', '', '']
['Kirin Ichiban', '12oz Btl', '1.49', '6.49', '25.96']
